Date,Close,Open,High,Low,Volume,Change_pct
2021-03-25,424.305,421.0,424.975,421.0,14390.0,0.79
2021-03-26,424.455,424.305,425.075,423.79,20800.0,0.04
2021-03-29,424.255,424.455,424.875,423.455,15230.0,-0.05
2021-03-30,425.055,424.405,425.525,424.105,14480.0,0.19
2021-03-31,425.705,425.055,426.15,424.875,15470.0,0.15
2021-04-01,427.405,425.705,428.025,425.705,15930.0,0.4
2021-04-02,427.155,427.405,427.75,426.615,15610.0,-0.06
2021-04-05,428.155,427.155,428.575,427.155,15470.0,0.23
2021-04-06,430.255,428.105,430.35,427.955,31180.0,0.49
2021-04-07,432.255,430.255,434.05,430.255,29570.0,0.46
2021-04-08,433.755,432.255,434.215,432.255,32159.999999999996,0.35
2021-04-09,433.355,433.755,434.0,432.74,14000.0,-0.09
2021-04-12,433.355,433.355,434.1,432.94,15460.0,0.0
2021-04-13,433.855,433.355,434.325,433.19,26930.0,0.12
2021-04-14,430.955,433.855,433.855,430.14,16510.0,-0.67
2021-04-15,431.955,430.955,432.525,429.755,15810.0,0.23
2021-04-16,430.255,431.955,431.955,429.64,15590.0,-0.39
2021-04-19,430.755,430.355,431.45,430.09,18000.0,0.12
2021-04-20,430.555,430.755,431.125,429.705,17070.0,-0.05
2021-04-21,432.055,430.555,432.755,430.555,17300.0,0.35
2021-04-22,431.855,432.055,432.605,431.855,18970.0,-0.05
2021-04-23,430.405,431.855,431.855,429.89,17760.0,-0.34
2021-04-26,430.305,430.405,430.825,429.555,14150.0,-0.02
2021-04-27,429.555,430.305,430.4,429.115,17690.0,-0.17
2021-04-28,429.155,429.555,429.925,428.69,17120.0,-0.09
2021-04-29,428.105,429.155,429.175,427.49,17930.0,-0.24
2021-04-30,430.105,428.105,430.525,427.955,16379.999999999998,0.47
2021-05-03,430.105,430.105,430.105,430.105,,0.0
2021-05-04,428.405,430.105,430.105,427.94,17020.0,-0.4
2021-05-05,426.655,428.405,428.405,426.19,16790.0,-0.41
2021-05-06,426.605,427.455,427.65,426.14,16780.0,-0.01
2021-05-07,426.605,426.605,426.605,426.605,,0.0
2021-05-10,426.605,426.605,426.605,426.605,,0.0
2021-05-11,427.105,425.93,427.755,425.955,19500.0,0.12
2021-05-12,426.605,426.255,427.105,425.955,15600.0,-0.12
2021-05-13,428.355,426.605,428.955,426.605,15940.0,0.41
2021-05-14,428.355,428.355,429.855,427.955,14250.0,0.0
2021-05-17,427.705,427.255,428.355,427.255,15930.0,-0.15
2021-05-18,426.805,427.705,427.705,425.855,15490.0,-0.21
2021-05-19,428.305,426.255,428.38,426.255,16760.0,0.35
2021-05-20,428.855,428.305,429.805,428.23,16740.0,0.13
2021-05-21,428.655,429.755,429.755,428.555,16530.0,-0.05
2021-05-24,427.855,427.755,428.655,427.455,16110.0,-0.19
2021-05-25,427.605,427.255,428.15,426.405,17040.0,-0.06
2021-05-26,427.905,427.255,428.525,426.855,14300.0,0.07
2021-05-27,429.105,427.905,429.525,427.455,16239.999999999998,0.28
2021-05-28,428.455,427.755,429.2,427.455,16070.0,-0.15
2021-05-31,428.305,428.855,429.155,426.955,15530.0,-0.04
2021-06-01,427.955,427.755,428.45,427.265,16350.000000000002,-0.08
2021-06-02,428.705,427.955,429.205,426.955,16059.999999999998,0.18
2021-06-03,427.995,427.755,428.705,427.185,15930.0,-0.17
2021-06-04,427.595,428.255,428.545,427.42,15560.0,-0.09
2021-06-07,427.295,427.595,427.765,426.53,17120.0,-0.07
2021-06-08,427.595,427.295,428.25,426.855,16260.000000000002,0.07
2021-06-09,427.195,426.755,427.84,426.33,16560.0,-0.09
2021-06-10,427.495,427.255,428.19,426.88,16320.0,0.07
2021-06-11,426.945,427.495,427.665,426.48,17310.0,-0.13
2021-06-14,427.495,426.255,427.99,426.255,15650.0,0.13
2021-06-15,427.195,427.495,427.895,426.53,15560.0,-0.07
2021-06-16,426.595,426.655,427.215,425.78,15870.0,-0.14
2021-06-17,427.945,426.595,428.515,426.42,16140.0,0.32
2021-06-18,428.095,427.755,428.79,427.33,15100.0,0.04
2021-06-21,428.045,427.655,428.945,427.245,16020.0,-0.01
2021-06-22,427.595,426.955,428.045,426.145,15630.0,-0.11
2021-06-23,427.995,426.755,428.37,426.695,13760.0,0.09
2021-06-24,428.145,426.855,428.945,426.445,14730.0,0.04
2021-06-25,426.895,428.055,428.37,426.445,15760.0,-0.29
