Date,Close,Open,High,Low,Volume,Change_pct
2021-05-04,4.49,4.5,4.5,4.49,7360.0,-0.22
2021-05-05,4.48,4.5,4.5,4.48,10130.0,-0.22
2021-05-06,4.5,4.49,4.5,4.49,320.0,0.45
2021-05-11,4.5,4.5,4.5,4.5,1590.0,0.0
2021-05-12,4.5,4.5,4.5,4.5,1280.0,0.0
2021-05-13,4.5,4.5,4.5,4.47,11000.0,0.0
2021-05-14,4.5,4.5,4.5,4.5,1820.0,0.0
2021-05-17,4.5,4.5,4.5,4.5,3730.0,0.0
2021-05-18,4.5,4.5,4.5,4.5,1000.0,0.0
2021-05-19,4.5,4.5,4.5,4.5,690.0,0.0
2021-05-20,4.5,4.5,4.5,4.5,590.0,0.0
2021-05-21,4.5,4.5,4.5,4.49,12320.0,0.0
2021-05-24,4.5,4.5,4.5,4.45,15710.0,0.0
2021-05-25,4.5,4.5,4.5,4.47,4910.0,0.0
2021-05-26,4.5,4.5,4.5,4.5,2100.0,0.0
2021-05-27,4.5,4.5,4.5,4.5,3560.0,0.0
2021-05-28,4.5,4.5,4.5,4.5,1300.0,0.0
2021-05-31,4.5,4.5,4.5,4.5,3600.0,0.0
2021-06-01,4.5,4.5,4.5,4.5,1210.0,0.0
2021-06-02,4.5,4.5,4.5,4.5,1740.0,0.0
2021-06-03,4.5,4.5,4.5,4.5,1210.0,0.0
2021-06-04,4.5,4.5,4.5,4.5,540.0,0.0
2021-06-07,4.5,4.5,4.5,4.5,6580.0,0.0
2021-06-08,4.5,4.5,4.5,4.48,11690.0,0.0
2021-06-09,4.5,4.5,4.5,4.49,7370.0,0.0
2021-06-10,4.5,4.5,4.5,4.5,80.0,0.0
2021-06-11,4.5,4.5,4.5,4.5,30.0,0.0
2021-06-14,4.5,4.5,4.5,4.5,570.0,0.0
2021-06-15,4.5,4.5,4.5,4.5,670.0,0.0
2021-06-16,4.5,4.5,4.5,4.5,730.0,0.0
2021-06-17,4.5,4.5,4.5,4.5,230.0,0.0
2021-06-18,4.5,4.5,4.5,4.5,540.0,0.0
2021-06-21,4.5,4.5,4.5,4.5,500.0,0.0
2021-06-22,4.5,4.5,4.5,4.5,1590.0,0.0
2021-06-23,4.5,4.5,4.5,4.5,480.0,0.0
2021-06-24,4.5,4.5,4.5,4.5,620.0,0.0
2021-06-25,4.5,4.5,4.5,4.5,4500.0,0.0
2021-06-28,4.5,4.5,4.5,4.5,580.0,0.0
2021-06-29,4.5,4.5,4.5,4.5,23840.0,0.0
2021-06-30,4.5,4.5,4.5,4.5,2340.0,0.0
