Date,Close,Open,High,Low,Volume,Change_pct
2023-06-15,441.52,441.52,441.52,441.52,0.0,0.0
2023-06-16,441.52,441.52,441.52,441.52,0.0,0.0
2023-06-19,441.52,441.52,441.52,441.52,20.0,0.0
2023-06-20,441.52,441.52,441.52,441.52,10.0,0.0
2023-06-21,441.52,441.52,441.52,441.52,0.0,0.0
2023-06-23,441.52,441.52,441.52,441.52,0.0,0.0
2023-06-26,441.52,441.52,441.52,441.52,0.0,0.0
2023-06-27,441.52,441.52,441.52,441.52,20.0,0.0
2023-06-29,441.52,441.52,441.52,441.52,0.0,0.0
2023-06-30,441.52,441.52,441.52,441.52,20.0,0.0
2023-07-01,441.52,441.52,441.52,441.52,,0.0
2023-07-03,441.52,441.52,441.52,441.52,10.0,0.0
2023-07-04,441.52,441.52,441.52,441.52,0.0,0.0
2023-07-05,441.52,441.52,441.52,441.52,10.0,0.0
2023-07-10,441.52,441.52,441.52,441.52,20.0,0.0
2023-07-11,441.52,441.52,441.52,441.52,0.0,0.0
2023-07-13,441.52,441.52,441.52,441.52,10.0,0.0
2023-07-14,441.52,441.52,441.52,441.52,0.0,0.0
2023-07-17,441.52,441.52,441.52,441.52,10.0,0.0
2023-07-18,441.52,441.52,441.52,441.52,30.0,0.0
2023-07-19,441.52,441.52,441.52,441.52,10.0,0.0
2023-07-20,441.52,441.52,441.52,441.52,10.0,0.0
2023-07-21,441.52,441.52,441.52,441.52,0.0,0.0
2023-07-24,441.52,441.52,441.52,441.52,40.0,0.0
2023-07-25,441.52,441.52,441.52,441.52,10.0,0.0
2023-07-26,441.52,441.52,441.52,441.52,0.0,0.0
2023-07-27,441.52,441.52,441.52,441.52,10.0,0.0
2023-07-28,441.52,441.52,441.52,441.52,0.0,0.0
2023-07-31,441.52,441.52,441.52,441.52,10.0,0.0
2023-08-01,441.52,441.52,441.52,441.52,10.0,0.0
2023-08-02,441.52,441.52,441.52,441.52,20.0,0.0
2023-08-03,441.52,441.52,441.52,441.52,0.0,0.0
2023-08-04,441.52,441.52,441.52,441.52,30.0,0.0
2023-08-07,441.52,441.52,441.52,441.52,0.0,0.0
2023-08-09,441.52,441.52,441.52,441.52,0.0,0.0
2023-08-10,441.52,441.52,441.52,441.52,10.0,0.0
2023-08-11,441.52,441.52,441.52,441.52,0.0,0.0
2023-08-14,441.52,441.52,441.52,441.52,30.0,0.0
2023-08-15,441.52,441.52,441.52,441.52,10.0,0.0
2023-08-16,441.51,441.51,441.51,441.51,0.0,0.0
2023-08-17,441.51,441.51,441.51,441.51,10.0,0.0
2023-08-18,441.51,441.51,441.51,441.51,0.0,0.0
2023-08-21,441.5,441.5,441.5,441.5,10.0,0.0
2023-08-22,441.52,441.5,441.52,441.5,40.0,0.0
2023-08-24,441.52,441.52,441.52,441.52,10.0,0.0
2023-08-25,441.52,441.52,441.52,441.52,20.0,0.0
2023-08-28,441.0,441.0,441.0,441.0,50.0,-0.12
2023-08-29,441.0,441.0,441.0,441.0,10.0,0.0
2023-08-31,441.0,441.0,441.0,441.0,0.0,0.0
2023-09-01,441.0,441.0,441.0,441.0,0.0,0.0
2023-09-04,441.52,441.52,441.52,441.52,30.0,0.12
2023-09-06,441.52,441.52,441.52,441.52,0.0,0.0
2023-09-07,441.52,441.52,441.52,441.52,30.0,0.0
2023-09-08,441.52,441.52,441.52,441.52,0.0,0.0
2023-09-11,441.52,441.52,441.52,441.52,10.0,0.0
2023-09-12,441.52,441.52,441.52,441.52,10.0,0.0
2023-09-13,441.52,441.52,441.52,441.52,10.0,0.0
2023-09-14,441.52,441.52,441.52,441.52,0.0,0.0
2023-09-15,441.52,441.52,441.52,441.52,30.0,0.0
